ts,btc,eth,ltc,xrp,bch,doge,xlm,xmr,etc,ada,link,trx
1490486400,962.95805458796,50.380642766803,4.0733539511739,0.00954920337694622,,0.000274777294995687,0.00199227270871171,19.4159439356585,2.3026918213107734,,,
1490572800,1042.91919777908,48.8407655622443,4.07155813188214,0.00935006255297715,,0.000245467582148924,0.00184511819866458,18.5553081020264,2.1017416707415744,,,
1490659200,1045.16293161894,50.2165826206897,4.20696061029531,0.00953391422667965,,0.000282677784080562,0.00204767270902208,19.5422614952718,2.244052506860721,,,
1490745600,1039.68861578025,52.9549353074226,4.31652020343511,0.0101238342088031,,0.000271281557208297,0.00194758074870604,20.8320228009611,2.3249364750608903,,,
1490832000,1037.98766142607,51.8379855821157,7.53229426390334,0.0144344466063086,,0.000307157232043845,0.00229138536542598,19.9635293071644,2.79222722099614,,,
1490918400,1081.74353109293,50.0319167153711,7.23894011582957,0.0211172098734115,,0.000334770919684301,0.00232709808429113,20.0855368530912,2.812308313602288,,,
1491004800,1089.52477182934,50.6856101426067,7.60325938375114,0.0225808666982499,,0.000334780524461418,0.00267260681240379,21.1043433983109,2.7400851252548843,,,
1491091200,1105.56295575687,48.7942622232613,8.32147061434759,0.0619203054110127,,0.000524853897929722,0.00428317284318849,19.7703251732208,2.6472416072623663,,,
1491177600,1144.6647710111,44.1242026744594,8.5169438388475,0.0327647783725437,,0.000420786730963819,0.00303475450820178,20.136884490644,2.553905513245949,,,
1491264000,1141.92191870251,44.2334705575687,9.13864661820227,0.0378583493443493,,0.000428695241128987,0.00295878009108565,20.3212721726865,2.6678860331995304,,,
1491350400,1135.81164377557,45.345952899474,12.3703169732604,0.0358864486195711,,0.000438622775151347,0.00312135544376047,19.8032427616958,2.780231104753972,,,
1491436800,1194.59645938048,43.2308226411455,10.8758142078613,0.0328175468895898,,0.000448207145707783,0.00282816557550886,19.2888025903597,2.655296454020137,,,
1491523200,1191.73145108124,42.4313812974869,10.0510387882003,0.0370030827930672,,0.000392481186377994,0.00271008175491578,19.6226866727239,2.669170715454627,,,
1491609600,1184.41772033898,44.6247199088253,10.7485071080767,0.0360092843661074,,0.000434533510738286,0.00293334382185823,20.9091057541849,2.7232511281377803,,,
1491696000,1213.63413980129,43.9210733267095,9.30662439984325,0.034461580115269,,0.000384966735220708,0.00279740875506098,21.1722111112178,2.662874536037532,,,
1491782400,1211.64987621274,43.9867391759205,9.88776319850654,0.0342577403185546,,0.000396600410007639,0.00285054371548304,22.112394269239,2.626448485234921,,,
1491868800,1229.78493290473,43.9088074582116,9.73757903935227,0.0334914764630524,,0.000398130832929354,0.00282279378170115,21.7766326154322,2.567885791164337,,,
1491955200,1216.11436785506,46.356845351841,11.7420246748826,0.0345900457286433,,0.00041049155094559,0.00305539459475014,22.0251415920954,2.6257087567460693,,,
1492041600,1172.5583396844,49.9132952574518,11.0826892415263,0.0343599356398443,,0.000430375374402005,0.00307146757143373,21.5268159342299,2.6145806071372806,,,
1492128000,1174.33323354763,47.1097739795441,11.6407867938177,0.0338382022499098,,0.000418028313982421,0.00313204144923462,20.6486336013339,2.6219695359100244,,,
1492214400,1175.56218901227,49.1234506072472,11.6561428810723,0.0339117428074981,,0.00042093920753559,0.00338586026293416,20.6864789004451,2.6703298351029603,,,
1492300800,1173.6913798948,48.1771319462303,11.6662676003572,0.032985836865282,,0.000449907597638838,0.00374091216007692,20.147382646653,2.581828482864479,,,
1492387200,1191.90120146113,47.8490843132671,11.3729206713815,0.033648686466879,,0.00046209668241321,0.00353038662904193,20.458516488713,2.576101813786077,,,
1492473600,1202.13145803624,49.8912425108124,10.8792518914248,0.0328206330919517,,0.000450398047625257,0.00365495739361745,20.7469690335276,2.83447015604435,,,
1492560000,1209.56090888369,48.0668974666862,10.2357654608389,0.0299693687554139,,0.00044595075638277,0.00351406993794589,20.3829609308162,3.1131058038076933,,,
1492646400,1235.80307451783,49.3441459731151,10.979453016837,0.0299349642656491,,0.000438863212582874,0.00338779775744893,20.3431543064417,3.2164806221313915,,,
1492732800,1247.33607025132,48.5441502594974,12.0985430083269,0.0334623656767395,,0.00045395655376183,0.00346610490791612,20.4912455337879,3.1571016203284703,,,
1492819200,1243.55039257744,48.6126565376973,14.1489581997222,0.0318236678072494,,0.000465005646035301,0.00350556928347323,20.1643793155968,3.182426828298881,,,
1492905600,1250.00148322618,48.8707930379895,15.3339303346714,0.0319250422650035,,0.000528492663919154,0.00356763244777411,20.1940085234572,3.5123268384110293,,,
1492992000,1257.23944225599,50.1052582127411,15.033823021471,0.0315485965069955,,0.00050762420227406,0.00385452639161019,19.6913842882042,4.022582883648823,,,
1493078400,1279.86471741672,50.2949234336645,15.4752770544115,0.0326216789982029,,0.000533354036734688,0.00382793742001621,19.8951616168023,3.9578721140239566,,,
1493164800,1296.48545745178,53.5068268007014,14.9869314209889,0.0330359364674143,,0.000549794397242462,0.00388524538749683,19.5876043247039,4.598656537471165,,,
1493251200,1345.8899556692,63.3839737416715,14.8362697399986,0.035563078800152,,0.000640587297612258,0.00402360131876949,21.6518578191006,5.028856148031232,,,
1493337600,1347.98515552309,73.2896960841613,14.784155503622,0.0457679532686537,,0.000698221645834575,0.00461834131657046,22.8765770624412,4.982122807585917,,,
1493424000,1357.71525341905,70.4783451390999,16.1376165131268,0.0556434878419676,,0.000750331495135679,0.00512130749054703,23.4505646396525,5.586453609778898,,,
1493510400,1381.9563722969,80.5040275862069,16.1966163283669,0.0528044415243429,,0.00075548530077087,0.00497556536594568,24.2735201977922,6.682517614713755,,,
1493596800,1436.9414880187,78.3656599269433,16.1070871195055,0.0554317932914995,,0.000677593075986077,0.00514524099988733,22.9710034124231,6.752223151690188,,,
1493683200,1463.81906846873,77.6578077147867,16.1771573157958,0.0543833414290458,,0.000614863297279044,0.0049462181107947,23.2129841388187,6.534345416177233,,,
1493769600,1519.40894447691,81.155050748685,21.7031528314731,0.0621311896925918,,0.000684548875772912,0.00524239498334722,25.6500055715199,6.7422060968950355,,,
1493856000,1539.8300515488,95.4461979970777,23.8821712297586,0.0800225110078367,,0.000741199670200591,0.00663654512773523,25.9677564340846,7.2610904120895965,,,
1493942400,1529.85044301578,91.2619477144945,26.1364466366059,0.0917360968134914,,0.000814160297279172,0.0106349301563551,28.2164354705344,7.099122449274638,,,
1494028800,1573.28550961426,95.5202134447691,28.392020230517,0.102091821276308,,0.00117057407281608,0.0212335108792586,28.9688474058135,6.941598601992766,,,
1494115200,1526.26777171245,76.6355311633548,28.7802108965593,0.130931165800767,,0.00120852442297742,0.0426936777818004,30.6749409362293,6.509297576036236,,,
1494201600,1685.08649631794,89.3967222244301,28.6350979172048,0.195307476892999,,0.00145285646332892,0.0400381918983591,29.9661202193326,6.385998370341303,,,
1494288000,1719.22801355932,86.2167880181181,33.3551045537768,0.156624601881582,,0.00120410349102928,0.0280758495585994,28.1462363048757,6.039741425909741,,,
1494374400,1782.499,88.0493733267096,32.5997085804455,0.190075631252115,,0.00127093637202981,0.0318004294902054,30.1223095596157,6.386779030774313,,,
1494460800,1835.48754821742,88.2398370724722,30.5580732709007,0.183215989691694,,0.00120362031608926,0.0368569316733288,29.6960418378949,6.23295192894742,,,
1494547200,1704.66164108708,85.485073163647,27.5132189244784,0.205336056615228,,0.00117019811035039,0.0401008878557122,28.7856116123705,5.99468706694017,,,
1494633600,1779.84025669199,88.2832749123319,28.5851309593915,0.213343845274186,,0.0011521440661808,0.0376996458279981,28.5083295434567,5.954545405328459,,,
1494720000,1794.59355055523,89.4800016691993,28.663128535978,0.218198477933022,,0.00119124543014756,0.0388124256991451,28.566882962527,6.6730550664087716,,,
1494806400,1736.88284611338,90.8514018176505,25.476707462158,0.261414420289799,,0.00111830922687819,0.04316375058481,27.8924484437154,6.205475728051925,,,
1494892800,1757.02694856809,88.2582728825248,23.4552007128988,0.338469796876144,,0.00104771937972366,0.0501159261990999,26.4194934043021,6.042350126492289,,,
1494979200,1808.74606469901,86.8320563541789,25.1149175083417,0.388005134349108,,0.00129005287542666,0.0482890884467485,26.8244169809219,5.683321307386827,,,
1495065600,1894.24726455289,95.83543393045,28.3927302940867,0.359842673873076,,0.00145998637398122,0.0459047672295567,30.4078734458939,6.51273851570257,,,
1495152000,1967.54554769141,124.608196428989,27.4183435029831,0.32072993477373,,0.00146731232888199,0.0496203180356713,31.9046413900341,7.431040660656974,,,
1495238400,2048.11767799532,124.620777756867,27.222062759841,0.347233612095943,,0.0017890638297464,0.0535158312078052,35.0379205240515,6.982791767337793,,,
1495324800,2045.22249316189,147.731762711864,26.0053776243508,0.330023478366049,,0.00285487216848263,0.062551576612252,34.5939681691543,7.88056561275521,,,
1495411200,2078.94350002922,153.63485777557,24.0852919769989,0.300859408154286,,0.0031984612575473,0.0511076809308897,35.8602070045439,8.306476663012827,,,
1495497600,2257.28836382233,169.076412100526,30.7939688687272,0.32322263678981,,0.0034756030951123,0.0551911252462092,55.1159468312104,10.393629380548235,,,
1495584000,2415.00722665108,191.874668920514,33.7140026195541,0.290436724163146,,0.00332918555837466,0.0509538690841783,45.0280085379245,18.15315675709092,,,
1495670400,2319.60137866745,180.691296002338,28.3802525728953,0.246163452889969,,0.00292369329484887,0.0406151812576227,40.8980129784174,15.91198090181867,,,
1495756800,2279.4185836353,164.60314556692,26.0358915564215,0.273961578087171,,0.00254838877751144,0.0412272023180013,39.2595514900235,14.822405698333904,,,
1495843200,2044.30049982466,155.72604947107,22.9865751092402,0.211991334894324,,0.00224086351753884,0.0330913735657452,33.8688387258617,15.03412068667203,,,
1495929600,2225.7008666277,173.216734450029,24.6667565076249,0.235348895427353,,0.00246012284292573,0.0366485448684354,37.9666251062409,16.316674994495685,,,
1496016000,2284.71579748685,193.881140413501,25.7640664840534,0.233192318588725,,0.00269970731530274,0.0377556866377353,41.6864665605825,16.447780429986654,,,
1496102400,2167.26447790766,228.073706624196,23.9420065327059,0.203173552613799,,0.00240118730166483,0.0310476963295094,39.8350482307601,17.190508748752094,,,
1496188800,2299.43261025716,229.102651646406,25.9264844231747,0.246739665195784,,0.00251277305397699,0.0342614621230139,42.2397777048713,16.92351582484079,,,
1496275200,2399.88763194039,220.986285654588,27.3021387613472,0.335326395875111,,0.00267230980347365,0.0424352549341558,43.9919289745847,16.244522205346975,,,
1496361600,2479.4238943308,221.467074215663,27.9037606446564,0.294575271133782,,0.00292462394506133,0.0405926771219757,44.1897424001157,16.65097764271881,,,
1496448000,2549.55195151958,224.307389632379,27.3943802880895,0.28021720532501,,0.00327693957031651,0.0389708761008799,42.4952151335546,15.875405827291896,,,
1496534400,2524.99383354763,245.468700092928,27.6697012269344,0.292959219721951,,0.00316469880766457,0.0398924143223338,43.1984458594598,17.283756651336645,,,
1496620800,2685.31891671537,248.05642671128,30.5981406258803,0.288974034158342,,0.00378406839384051,0.0412485322844307,48.5911124658347,17.02255910141601,,,
1496707200,2871.34167735243,264.404235562244,30.1039039936497,0.283614250373456,,0.00367926925964465,0.0442758771477983,55.3261191662616,17.256780293455762,,,
1496793600,2706.76000885447,256.981876225599,28.7994691733723,0.277432929939719,,0.00329191263972715,0.048039836851401,53.201617702256,17.129578552432022,,,
1496880000,2802.56354681473,258.372808144944,30.1612010509957,0.2854905049151,,0.00341218499900574,0.0502783229285548,56.2876435035616,17.2095805648942,,,
1496966400,2804.87226691993,278.428987158387,29.5878957424006,0.279964235907689,,0.00332975796488597,0.0469551519343532,55.4791907421127,17.17923055509249,,,
1497052800,2916.3278597896,344.951987142022,29.9310878072558,0.261592082426419,,0.00319803575652556,0.042502270986016,52.9935658487823,18.873901287876883,,,
1497139200,2974.21455920514,344.026909994155,33.8026609436764,0.272314561140536,,0.00351122698917337,0.0458230657702089,58.6229109956846,22.246439114023,,,
1497225600,2665.43326995909,389.19372150789,29.0623072281382,0.2495757369678,,0.0031460110443149,0.0401281173520078,50.862815886886,19.59075811717582,,,
1497312000,2707.13782402104,387.25153943834,30.0876652686932,0.263157899672876,,0.00321073238619133,0.0414471740266567,51.9420403588293,20.095486529689577,,,
1497398400,2443.82445137347,341.446636869375,28.8104918966337,0.260157095592677,,0.00285561029973174,0.0390482304682266,46.132485428752,17.618462251497313,,,
1497484800,2409.886764173,342.119337795441,28.917212667213,0.243578594120893,,0.00279397355888944,0.0364229137636632,46.0552713629068,17.005359374086467,,,
1497571200,2476.35909538282,352.629732300117,33.4204634735533,0.249917253129824,,0.00301042609734414,0.0370755432063455,47.9863076930676,17.270753888276925,,,
1497657600,2652.75536335476,368.03726914436,46.4787837970187,0.260024326382554,,0.00326077433461449,0.0403081853530433,52.8112784477865,22.265422304855015,,,
1497744000,2508.21420742256,350.534463086499,42.9769978136814,0.264732144161336,,0.0030008702830525,0.0382274170731324,49.8025228673041,20.188344014491097,,,
1497830400,2589.64221338399,357.681361649328,47.5690114364874,0.278435912829145,,0.0030523204653828,0.0418292828794039,50.621477245098,21.608799074126523,,,
1497916800,2733.22655628288,349.288913500877,45.4094033993528,0.308610930294812,,0.00314923450076782,0.0415514421102795,51.635756408841,20.8497986638925,,,
1498003200,2639.26131420222,320.277859038574,43.4576196033063,0.268456519556494,,0.00292209665003289,0.0385233602634047,48.5268681398119,19.026575224951273,,,
1498089600,2686.64751431911,320.145963176505,45.9832889616084,0.27788651561774,,0.00300002296377548,0.0394893593619067,50.2124235763194,19.31917990831144,,,
1498176000,2685.87047101111,325.991536277031,45.7755639574821,0.292898495771052,,0.00300020396722987,0.0400354597541175,51.183449551898,19.772117154630276,,,
1498262400,2562.18914874342,304.768927811221,42.7776088845809,0.277593220122598,,0.00284297198512648,0.0369279762580603,48.1278362354217,18.46875451422697,,,
1498348800,2497.72894137931,276.242345104617,40.5027750849356,0.25661896760206,,0.00262166870392549,0.0322882842054771,45.1899310285882,18.421262663657682,,,
1498435200,2426.36505119813,255.033414298656,38.663137819462,0.247296259123512,,0.00254448506816483,0.0297781546028917,43.4269222926927,17.599508418500978,,,
1498521600,2530.34553600234,281.08192129398,39.7430047777539,0.258629984146145,,0.00258249431595432,0.0289807997898701,43.6913406190143,18.131714384811005,,,
1498608000,2562.79226420222,317.776258400351,42.176919075067,0.268036304806777,,0.00272331622515392,0.0320383263519624,47.329740369257,18.774763937062563,,,
1498694400,2540.44303161894,293.999290413793,40.3276250397349,0.255864683017756,,0.0025845831179355,0.0292127900287922,45.2379258036256,17.910593282237507,,,
1498780800,2452.71206428989,276.846878461718,39.3691282540767,0.246807797717917,,0.00246570785449003,0.026831944375121,43.6236407288683,17.313609473173067,,,
1498867200,2412.3662131502,261.219362042665,38.1163571232574,0.238385430630685,,0.00228552636632158,0.0243543215632606,41.1934445371596,16.542039986476585,,,
1498953600,2518.8721873758,286.533256667446,41.6174556162264,0.253846548678688,,0.00244450362697045,0.0257376462511839,43.1079897250814,17.4404455792096,,,
1499040000,2551.92743173583,276.381727718293,45.7087115805364,0.252149652765894,,0.00250858180332329,0.0261489844613451,43.7657563001562,17.247060205368133,,,
1499126400,2599.74474991233,269.404834744594,54.4523606456279,0.248149051305885,,0.00248374690453386,0.0258622118190352,45.5737783731383,17.43772295919348,,,
1499212800,2608.10489117475,266.262281550555,53.248043504381,0.250705620144831,,0.00269915457984056,0.0254873375383169,46.073365524136,17.39091937870607,,,
1499299200,2603.19547369959,266.656013065459,51.4000691363876,0.25035837536523,,0.00264114309547979,0.0255221338897228,50.2036318684996,17.479864955052655,,,
1499385600,2495.78092220923,240.161421859147,46.3503437867923,0.230496884945661,,0.00239408667457052,0.0203789192713458,44.262295187337,16.12239313631414,,,
1499472000,2553.4941581239,244.196069263004,51.6587449913222,0.229994786284197,,0.00238377156485424,0.0215480124753772,46.2206327261881,16.221481569119867,,,
1499558400,2506.17321355932,237.960754773232,48.7541635935377,0.226731424372211,,0.00228286995779923,0.0196211792155452,45.0317998514139,15.689472531028926,,,
1499644800,2319.36689736996,203.667605391584,44.0230875686742,0.18361969640154,,0.00182837658084841,0.0145619451197151,39.435576821056,13.965574705916021,,,
1499731200,2319.16744061952,192.891972717709,44.0946844839085,0.176208991456372,,0.00175037495382657,0.0144637425671985,37.1283171181287,14.120648455757053,,,
1499817600,2374.88626645237,220.375114831385,46.7317478078548,0.19581613836508,,0.0018812395755658,0.0176847586975931,40.2650109312995,18.767232834435507,,,
1499904000,2343.73834824664,205.861691116014,45.504595819607,0.191873032422172,,0.00178410499841653,0.0172671354462011,38.1851318328052,17.737162191755957,,,
1499990400,2214.82523728814,197.24683492519,42.6142959271431,0.18284196432428,,0.0016463585610852,0.0163945550136037,35.3826544012863,16.966511666365165,,,
1500076800,1989.63319023963,170.574619883109,38.5651422356585,0.172480436218858,,0.00148183240244916,0.01742267203808,32.113685649814,14.78779716262059,,,
1500163200,1910.74954161309,155.12095854062,40.7532560471325,0.146670325631267,,0.0012888508193127,0.0154475322829017,29.2857754505319,13.958662594398026,,,
1500249600,2215.74629614261,189.221658703682,42.3545210340915,0.172173619909686,,0.00152454028930861,0.018711150242798,34.8075491061802,15.090263359728677,,,
1500336000,2303.7611458796,228.78765892519,43.5155672829493,0.178597162725844,,0.00179700411266857,0.018795964883465,36.5214091757085,15.744600132922148,,,
1500422400,2257.06523588545,191.651705937463,39.9706704894198,0.161398500862773,,0.00165247561881489,0.0171356026800675,35.0909522861905,14.20791985010588,,,
1500508800,2823.89792635885,224.107144172414,44.5346130283284,0.188177846547881,,0.00189188980840037,0.0186832750778326,40.5324569609297,16.061881162684777,,,
1500595200,2666.1397182934,216.214063375804,45.3900137120577,0.183893346256921,,0.0019051493486284,0.0190187113428629,40.2520919900996,15.981360386755748,,,
1500681600,2829.75405496786,231.983774798363,46.995724018766,0.197838612857896,,0.00209693094387727,0.023004588610734,44.6517428282865,16.667553716082615,,,
1500768000,2753.24386493279,228.563602995324,45.1371263690174,0.197205833459826,,0.00200970437154643,0.0221069218199378,42.6846210958829,16.121531087193812,,,
1500854400,2755.1595242256,225.714163052016,44.8896820470087,0.190898133080264,,0.00199830263004316,0.0226957118857282,45.508141970817,15.936258067519606,,,
1500940800,2558.69299894798,204.267246499123,42.0080725836932,0.173923142891171,,0.00174821173807207,0.0185590073672364,40.6436263494187,14.581975862970326,,,
1501027200,2522.32464628872,202.456667746347,41.9145169899964,0.173176121160074,,0.00176926155219784,0.0189021836655828,45.6032126146466,14.643479776276102,,,
1501113600,2665.14754649328,202.88998441204,41.7955063748825,0.17219221801339,,0.00182532030168958,0.018264094914128,45.3566013038347,14.488950898823632,,,
1501200000,2793.83348486265,191.488124044418,40.0706591216819,0.163180308111259,,0.00175478460486655,0.0169199392055952,43.763577700201,13.91851153060926,,,
1501286400,2706.4507654588,205.994907945646,40.9808016562838,0.16888093087718,,0.00174241853908389,0.0173055829337645,43.713721723643,14.282018865027148,,,
1501372800,2749.3845277031,196.771915156049,40.2886202067515,0.163037471452113,,0.00169209416524292,0.0160131397637019,39.7792338957046,13.7712337446069,,,
1501459200,2862.61129088252,200.760819609001,42.2450062139683,0.164794644547203,,0.00167471795058399,0.0162281824812247,39.9025812164924,13.78854070396001,,,
1501545600,2727.38918199883,225.735534699591,43.1233744223086,0.176988270841242,328.327900656494,0.00179315852104369,0.0178736510709318,44.1842893793144,14.565106150809306,,,
1501632000,2690.14567197545,217.584664142607,41.571807092631,0.17142283385875,343.028448979673,0.0017437205862052,0.0185549662881237,43.5346057304007,14.466645988575944,,,
1501718400,2789.74631244886,224.028898297195,42.550513470048,0.174829471290307,303.046085710824,0.00175190084570844,0.0188510835843914,43.4193973430007,15.249388196527462,,,
1501804800,2860.27284324956,221.471094210403,43.1071876237528,0.173936458364478,195.992613099324,0.00178777818429054,0.0222932375249158,44.8736227854149,14.84054226220809,,,
1501891200,3237.42336329632,248.939666132671,45.9521064955457,0.184119361374478,193.434003031177,0.00202657442438931,0.0240240372212798,48.3896200606271,15.51405269410012,,,
1501977600,3230.11670894214,266.031145936879,45.3380507828088,0.179952203931989,210.50308870827,0.00193848035024354,0.0229381683714822,47.7938932983869,15.459374613786627,,,
1502064000,3392.56241864407,269.646053845704,45.9024626772383,0.177528745291951,321.20680462328,0.00194723109370809,0.0223100040065676,50.122136562183,15.223001853005192,,,
1502150400,3425.67661659848,294.522035516072,49.1797753796553,0.193840013578692,341.922428730919,0.00196773848059146,0.0236703390769726,52.0232132221572,16.011434839403094,,,
1502236800,3347.21543161894,296.828835021625,47.6565038078122,0.185041143668667,302.546634888125,0.00192805321233583,0.0230654659100966,50.9597966244936,15.351753393400386,,,
1502323200,3437.03215546464,301.437411189947,47.3241376146049,0.181067586084178,279.000882839407,0.00192008786928306,0.0221471554730115,49.673870321578,15.348779827302954,,,
1502409600,3660.52053728813,309.864902527177,47.0106506441056,0.178466649328289,328.718462283852,0.00187800342607374,0.0215094038161677,50.8736272195993,15.200677156299436,,,
1502496000,3871.08240619521,309.254121247516,46.2759343627748,0.171879190691069,316.536461794994,0.00184018633020195,0.0202829758725321,49.4370434608152,14.698170814803305,,,
1502582400,4063.80105271771,297.04311033986,45.1462571446454,0.165757781112284,297.457703495829,0.00179031087891884,0.0181473432130467,47.7901072363431,14.155378539918718,,,
1502668800,4304.60393120982,299.899655571596,45.5175452593564,0.168560104258672,302.193337255098,0.00174233989010539,0.0177545110442607,49.8284400360196,14.038015529314649,,,
1502755200,4160.0305458796,286.238491115137,43.1053792889173,0.157444697875712,298.314358773466,0.00170164542045577,0.0173362550331818,48.7488933194933,13.459126424375992,,,
1502841600,4364.67857463472,300.581495599649,43.9085379929329,0.159765478627467,299.695317122801,0.00173222919458253,0.0175850312217254,48.5230151214639,13.995246914662047,,,
1502928000,4308.51686142607,301.525778841613,43.9039298948276,0.158785990671365,428.95314388097,0.00167761786201455,0.0172810731610056,47.650257538386,13.8222351396352,,,
1503014400,4108.50716218586,292.570930255406,45.8025866268026,0.156673373138971,699.232408681688,0.0016426680880236,0.016858657004854,46.9407663307489,13.431580266632649,,,
1503100800,4160.33245686733,294.006381612507,45.1176287280117,0.15354777999164,711.659485323766,0.00164591262317224,0.0164680164026734,56.2064028765371,13.521613831784977,,,
1503187200,4085.8103943308,297.946730439509,46.1754527662368,0.158690972633172,717.642223461253,0.00168928988917278,0.0177187818891532,54.7544610328158,13.844976468474679,,,
1503273600,3992.62603524255,320.268020935126,48.1948224446573,0.195383479866146,600.882125427601,0.00169176572440226,0.0198605936591966,76.8328163068017,14.782552254414245,,,
1503360000,4074.33046125073,314.667140353594,46.395049805581,0.243836793226487,688.872631020289,0.00169110681747797,0.0215838561062358,91.445775474726,14.373848164257993,,,
1503446400,4146.9153452367,317.911476100818,52.5970338997467,0.248750403396075,675.545546077002,0.00171948197152838,0.0204357552415531,90.8665974711271,15.370077700773164,,,
1503532800,4325.81642799532,324.404678510228,50.1884292670656,0.21779147226072,618.444449302744,0.00179650296653485,0.0189099462409658,85.2736653077527,15.135370604899475,,,
1503619200,4353.13177255991,330.229825942724,51.1118257741317,0.217167906447389,631.652396009629,0.00171964148329886,0.0203582794029756,107.811364971336,15.177097943592024,,,
1503705600,4341.97871677382,332.432620397428,51.5386777332967,0.209806415807318,618.883887407504,0.00175388774241728,0.0212448793366527,136.935289536196,15.284379840223178,,,
1503792000,4344.90344476914,345.159394547049,61.1753329939313,0.201696432234777,620.141981461721,0.00175913573538205,0.0196987866184874,130.587564785682,16.068620468993654,,,
1503878400,4379.76392068966,347.312148939801,62.110070962155,0.224806864283727,589.502765865676,0.00180131294017253,0.0205709217704821,143.10818075828,15.801231823439162,,,
1503964800,4600.45683097604,373.270473714202,63.6027622624139,0.219479644440768,551.921244869086,0.00187682963272306,0.0201249309842618,133.126443826574,15.85035956334808,,,
1504051200,4586.63273670368,385.096362653419,65.1167743651943,0.231493305867638,577.40482341997,0.00211023948850587,0.0213025554304615,135.097826171317,15.961493669308364,,,
1504137600,4740.35621770894,388.628983109293,73.3643036922992,0.260323941730651,593.880407244615,0.00207808683389065,0.0225254704202518,141.642131343467,16.85094246737046,,,
1504224000,4918.16624488603,391.600977030976,87.8758229250781,0.253909015965032,633.427670164305,0.00250876436250343,0.0240438095492015,142.963767550832,22.400640622810954,,,
1504310400,4595.02001782583,349.100817241379,79.0453615367296,0.228277449765848,581.488502537538,0.00222382452572233,0.0209113264754421,125.666501216734,19.884575476114364,,,
1504396800,4625.296314436,352.873988895383,79.6354424542663,0.231701171830298,606.573274618559,0.00218916707295772,0.0215026889864018,127.369608565424,19.466587645409923,,,
1504483200,4374.75349649328,313.259609643483,70.5289698948605,0.21235627188056,540.830101651383,0.00194820225010376,0.0182786226729218,110.347902244419,17.201024319923857,,,
1504569600,4454.05253769725,321.673799707773,74.2520532791153,0.219889303854611,556.976336756786,0.00201489062779874,0.0189753610538075,121.18682697802,17.43109449892643,,,
1504656000,4607.51652980713,338.424651081239,81.656218736816,0.232453217162987,651.006938181473,0.00204733125450847,0.0205392988601323,123.618307539359,19.32009952297882,,,
1504742400,4635.11187580362,336.414099064874,80.6435641931151,0.228496440444564,671.063731073138,0.00201186462077676,0.0203265205457184,122.752152687281,18.568244718662815,,,
1504828800,4345.45765634132,310.01521244886,73.8263607764403,0.214420627790518,615.037861965641,0.00179342294693658,0.0184556005774297,119.160264379029,16.95438214892095,,,
1504915200,4335.593449737,305.233473699591,71.6556809371012,0.214095919084084,591.079155516351,0.00171430758676708,0.0179333676389726,116.124553299623,16.35509103321205,,,
1505001600,4261.84352104033,301.328705435418,67.4859440517357,0.218515115320374,562.456349269371,0.00155993261908672,0.0168138980410991,113.356048672362,15.356560201480404,,,
1505088000,4212.54757334892,298.009521917008,68.2000863758144,0.215168047440712,557.335861654485,0.00153686193389691,0.0173889101302152,112.498735904557,15.280396909536975,,,
1505174400,4164.31943424898,293.927871127995,66.125208365305,0.209634270922427,537.334034760647,0.0014933217851151,0.0164135031989863,111.813070363307,15.024635376794503,,,
1505260800,3887.11858679135,276.957384570427,62.0622766632692,0.198979894088876,510.229909461728,0.00137434280150072,0.0154764161196167,111.054818059817,14.273474167542641,,,
1505347200,3247.4687390415,225.336907948568,45.7914466468071,0.172045325003785,390.865653327088,0.000951642718555946,0.0114794802824291,87.044035244601,10.367977545303203,,,
1505433600,3699.22294389246,258.900247808299,51.9917855670845,0.18471255969129,429.920143876307,0.000976881973965487,0.0121623510298369,100.012319410106,11.486064877110099,,,
1505520000,3711.23435067212,255.184495616599,52.3652171843544,0.183463655813182,449.70637024023,0.000911378295977261,0.0119441208072515,96.6966523520642,11.267868330260185,,,
1505606400,3711.85620397428,259.595284921099,51.3348729399894,0.182925394194427,444.009308484994,0.00087718104203859,0.011391044545382,95.0214495789148,11.17146313283363,,,
1505692800,4080.42844301578,296.59002980713,56.1706119615958,0.194195580919478,486.063722001982,0.000962636267459462,0.0135344639643127,101.958376128318,12.095823814471085,,,
1505779200,3925.73619023963,284.68624050263,53.1997208968471,0.185056403756914,536.5713929537,0.000856763816992429,0.0118116350515292,98.9334354723284,11.58306252382876,,,
1505865600,3895.777078609,284.783950029223,51.8519904954564,0.182035159306546,481.160343451412,0.000837515340347721,0.0122410006225314,95.7884511050464,11.261919517430892,,,
1505952000,3617.24346580947,258.71685534775,46.5884941648871,0.171087688629113,418.898031453773,0.000745225090777072,0.0105603551996308,86.2384454623026,10.088861282541885,,,
1506038400,3619.2137182934,263.592519286967,48.0060002906472,0.172806364095469,412.044153800605,0.000776104316666571,0.0108320718647418,88.3346035037631,10.231411867965656,,,
1506124800,3775.60059409702,285.098802746932,49.291421443577,0.178791064739312,428.166936136122,0.000940505969650023,0.011890042613057,91.8271491589148,10.556197815569055,,,
1506211200,3676.89694418469,284.710706604325,47.7181180313691,0.176281089877209,422.277055974213,0.000877289452040164,0.0115960927125692,89.5716208581788,10.542742427899146,,,
